% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
3.006	1	4	301	7	4	28	549	0
3.007	1	3	301	8	1	28	549	0
3.007	1	1	301	8	2	28	549	0
3.007	1	2	301	8	3	28	549	0
3.007	1	4	301	8	4	28	549	0
3.008	1	3	301	9	1	28	549	0
3.008	1	1	301	9	2	28	549	0
3.008	1	2	301	9	3	28	549	0
3.008	1	4	301	9	4	28	549	0
3.009	1	3	301	10	1	28	549	0
3.009	1	1	301	10	2	28	549	0
3.009	1	2	301	10	3	28	549	0
3.009	1	4	301	10	4	28	549	0
3.01	1	3	302	1	1	28	549	0
3.01	1	1	302	1	2	28	549	0
3.01	1	2	302	1	3	28	549	0
3.01	1	4	302	1	4	28	549	0
3.011	1	3	302	2	1	28	549	0
3.011	1	1	302	2	2	28	549	0
3.011	1	2	302	2	3	28	549	0
3.011	1	4	302	2	4	28	549	0
3.012	1	3	302	3	1	28	549	0
3.012	1	1	302	3	2	28	549	0
3.012	1	2	302	3	3	28	549	0
3.012	1	4	302	3	4	28	549	0
3.013	1	3	302	4	1	28	549	0
3.013	1	1	302	4	2	28	549	0
3.013	1	2	302	4	3	28	549	0
3.013	1	4	302	4	4	28	549	0
3.014	1	3	302	5	1	28	549	0
3.014	1	1	302	5	2	28	549	0
3.014	1	2	302	5	3	28	549	0
3.014	1	4	302	5	4	28	549	0
3.015	1	3	302	6	1	28	549	0
3.015	1	1	302	6	2	28	549	0
3.015	1	2	302	6	3	28	549	0
3.015	1	4	302	6	4	28	549	0
3.016	1	3	302	7	1	28	549	0
3.016	1	1	302	7	2	28	549	0
3.016	1	2	302	7	3	28	549	0
3.016	1	4	302	7	4	28	549	0
3.017	1	3	302	8	1	28	549	0
3.017	1	1	302	8	2	28	549	0
3.017	1	2	302	8	3	28	549	0
3.017	1	4	302	8	4	28	549	0
3.018	1	3	302	9	1	28	549	0
3.018	1	1	302	9	2	28	549	0
3.018	1	2	302	9	3	28	549	0
3.018	1	4	302	9	4	28	549	0
3.019	1	3	302	10	1	28	549	0
3.019	1	1	302	10	2	28	549	0
3.019	1	2	302	10	3	28	549	0
3.019	1	4	302	10	4	28	549	0
3.02	1	3	303	1	1	28	549	0
3.02	1	1	303	1	2	28	549	0
3.02	1	2	303	1	3	28	549	0
3.02	1	4	303	1	4	28	549	0
3.021	1	3	303	2	1	28	549	0
3.021	1	1	303	2	2	28	549	0
3.021	1	2	303	2	3	28	549	0
3.021	1	4	303	2	4	28	549	0
3.022	1	3	303	3	1	28	549	0
3.022	1	1	303	3	2	28	549	0
3.022	1	2	303	3	3	28	549	0
3.022	1	4	303	3	4	28	549	0
3.023	1	3	303	4	1	28	549	0
3.023	1	1	303	4	2	28	549	0
3.023	1	2	303	4	3	28	549	0
3.023	1	4	303	4	4	28	549	0
3.024	1	3	303	5	1	28	549	0
3.024	1	1	303	5	2	28	549	0
3.024	1	2	303	5	3	28	549	0
3.024	1	4	303	5	4	28	549	0
3.025	1	3	303	6	1	28	549	0
3.025	1	1	303	6	2	28	549	0
3.025	1	2	303	6	3	28	549	0
3.025	1	4	303	6	4	28	549	0
3.026	1	3	303	7	1	28	549	0
3.026	1	1	303	7	2	28	549	0
3.026	1	2	303	7	3	28	549	0
3.026	1	4	303	7	4	28	549	0
3.027	1	3	303	8	1	28	549	0
3.027	1	1	303	8	2	28	549	0
3.027	1	2	303	8	3	28	549	0
3.027	1	4	303	8	4	28	549	0
3.028	1	3	303	9	1	28	549	0
3.028	1	1	303	9	2	28	549	0
3.028	1	2	303	9	3	28	549	0
3.028	1	4	303	9	4	28	549	0
3.029	1	3	303	10	1	28	549	0
3.029	1	1	303	10	2	28	549	0
3.029	1	2	303	10	3	28	549	0
3.029	1	4	303	10	4	28	549	0
3.03	1	3	304	1	1	28	549	0
3.03	1	1	304	1	2	28	549	0
3.03	1	2	304	1	3	28	549	0
3.03	1	4	304	1	4	28	549	0
3.031	1	3	304	2	1	28	549	0
3.031	1	1	304	2	2	28	549	0
3.031	1	2	304	2	3	28	549	0
3.031	1	4	304	2	4	28	549	0
3.032	1	3	304	3	1	28	549	0
3.032	1	1	304	3	2	28	549	0
3.032	1	2	304	3	3	28	549	0
3.032	1	4	304	3	4	28	549	0
3.033	1	3	304	4	1	28	549	0
3.033	1	1	304	4	2	28	549	0
3.033	1	2	304	4	3	28	549	0
3.033	1	4	304	4	4	28	549	0
3.034	1	3	304	5	1	28	549	0
3.034	1	1	304	5	2	28	549	0
3.034	1	2	304	5	3	28	549	0
3.034	1	4	304	5	4	28	549	0
3.035	1	3	304	6	1	28	549	0
3.035	1	1	304	6	2	28	549	0
3.035	1	2	304	6	3	28	549	0
3.035	1	4	304	6	4	28	549	0
3.036	1	3	304	7	1	28	549	0
3.036	1	1	304	7	2	28	549	0
3.036	1	2	304	7	3	28	549	0
3.036	1	4	304	7	4	28	549	0
3.037	1	3	304	8	1	28	549	0
3.037	1	1	304	8	2	28	549	0
3.037	1	2	304	8	3	28	549	0
3.037	1	4	304	8	4	28	549	0
3.038	1	3	304	9	1	28	549	0
3.038	1	1	304	9	2	28	549	0
3.038	1	2	304	9	3	28	549	0
3.038	1	4	304	9	4	28	549	0
3.039	1	3	304	10	1	28	549	0
3.039	1	1	304	10	2	28	549	0
3.039	1	2	304	10	3	28	549	0
3.039	1	4	304	10	4	28	549	0
3.04	1	3	305	1	1	28	549	0
3.04	1	1	305	1	2	28	549	0
3.04	1	2	305	1	3	28	549	0
3.04	1	4	305	1	4	28	549	0
3.041	1	3	305	2	1	28	549	0
3.041	1	1	305	2	2	28	549	0
3.041	1	2	305	2	3	28	549	0
3.041	1	4	305	2	4	28	549	0
3.042	1	3	305	3	1	28	549	0
3.042	1	1	305	3	2	28	549	0
3.042	1	2	305	3	3	28	549	0
3.042	1	4	305	3	4	28	549	0
3.043	1	3	305	4	1	28	549	0
3.043	1	1	305	4	2	28	549	0
3.043	1	2	305	4	3	28	549	0
3.043	1	4	305	4	4	28	549	0
3.044	1	3	305	5	1	28	549	0
3.044	1	1	305	5	2	28	549	0
3.044	1	2	305	5	3	28	549	0
3.044	1	4	305	5	4	28	549	0
3.045	1	3	305	6	1	28	549	0
3.045	1	1	305	6	2	28	549	0
3.045	1	2	305	6	3	28	549	0
3.045	1	4	305	6	4	28	549	0
3.046	1	3	305	7	1	28	549	0
3.046	1	1	305	7	2	28	549	0
3.046	1	2	305	7	3	28	549	0
3.046	1	4	305	7	4	28	549	0
3.047	1	3	305	8	1	28	549	0
3.047	1	1	305	8	2	28	549	0
3.047	1	2	305	8	3	28	549	0
3.047	1	4	305	8	4	28	549	0
3.048	1	3	305	9	1	28	549	0
3.048	1	1	305	9	2	28	549	0
3.048	1	2	305	9	3	28	549	0
3.048	1	4	305	9	4	28	549	0
3.049	1	3	305	10	1	28	549	0
3.049	1	1	305	10	2	28	549	0
3.049	1	2	305	10	3	28	549	0
3.049	1	4	305	10	4	28	549	0
3.05	1	3	306	1	1	28	549	0
3.05	1	1	306	1	2	28	549	0
3.05	1	2	306	1	3	28	549	0
3.05	1	4	306	1	4	28	549	0
3.051	1	3	306	2	1	28	549	0
3.051	1	1	306	2	2	28	549	0
3.051	1	2	306	2	3	28	549	0
3.051	1	4	306	2	4	28	549	0
3.052	1	3	306	3	1	28	549	0
3.052	1	1	306	3	2	28	549	0
3.052	1	2	306	3	3	28	549	0
3.052	1	4	306	3	4	28	549	0
3.053	1	3	306	4	1	28	549	0
3.053	1	1	306	4	2	28	549	0
3.053	1	2	306	4	3	28	549	0
3.053	1	4	306	4	4	28	549	0
3.054	1	3	306	5	1	28	549	0
3.054	1	1	306	5	2	28	549	0
3.054	1	2	306	5	3	28	549	0
3.054	1	4	306	5	4	28	549	0
3.055	1	3	306	6	1	28	549	0
3.055	1	1	306	6	2	28	549	0
3.055	1	2	306	6	3	28	549	0
3.055	1	4	306	6	4	28	549	0
3.056	1	3	306	7	1	28	549	0
3.056	1	1	306	7	2	28	549	0
3.056	1	2	306	7	3	28	549	0
3.056	1	4	306	7	4	28	549	0
3.057	1	3	306	8	1	28	549	0
3.057	1	1	306	8	2	28	549	0
3.057	1	2	306	8	3	28	549	0
3.057	1	4	306	8	4	28	549	0
3.058	1	3	306	9	1	28	549	0
3.058	1	1	306	9	2	28	549	0
3.058	1	2	306	9	3	28	549	0
3.058	1	4	306	9	4	28	549	0
3.059	1	3	306	10	1	28	549	0
3.059	1	1	306	10	2	28	549	0
3.059	1	2	306	10	3	28	549	0
3.059	1	4	306	10	4	28	549	0
3.06	1	3	307	1	1	28	549	0
3.06	1	1	307	1	2	28	549	0
3.06	1	2	307	1	3	28	549	0
3.06	1	4	307	1	4	28	549	0
3.061	1	3	307	2	1	28	549	0
3.061	1	1	307	2	2	28	549	0
3.061	1	2	307	2	3	28	549	0
3.061	1	4	307	2	4	28	549	0
3.062	1	3	307	3	1	28	549	0
3.062	1	1	307	3	2	28	549	0
3.062	1	2	307	3	3	28	549	0
3.062	1	4	307	3	4	28	549	0
3.063	1	3	307	4	1	28	549	0
3.063	1	1	307	4	2	28	549	0
3.063	1	2	307	4	3	28	549	0
3.063	1	4	307	4	4	28	549	0
3.064	1	3	307	5	1	28	549	0
3.064	1	1	307	5	2	28	549	0
3.064	1	2	307	5	3	28	549	0
3.064	1	4	307	5	4	28	549	0
3.065	1	3	307	6	1	28	549	0
3.065	1	1	307	6	2	28	549	0
3.065	1	2	307	6	3	28	549	0
3.065	1	4	307	6	4	28	549	0
3.066	1	3	307	7	1	28	549	0
3.066	1	1	307	7	2	28	549	0
3.066	1	2	307	7	3	28	549	0
3.066	1	4	307	7	4	28	549	0
3.067	1	3	307	8	1	28	549	0
3.067	1	1	307	8	2	28	549	0
3.067	1	2	307	8	3	28	549	0
3.067	1	4	307	8	4	28	549	0
3.068	1	3	307	9	1	28	549	0
3.068	1	1	307	9	2	28	549	0
3.068	1	2	307	9	3	28	549	0
3.068	1	4	307	9	4	28	549	0
3.069	1	3	307	10	1	28	549	0
3.069	1	1	307	10	2	28	549	0
3.069	1	2	307	10	3	28	549	0
3.069	1	4	307	10	4	28	549	0
3.07	1	3	308	1	1	28	549	0
3.07	1	1	308	1	2	28	549	0
3.07	1	2	308	1	3	28	549	0
3.07	1	4	308	1	4	28	549	0
3.071	1	3	308	2	1	28	549	0
3.071	1	1	308	2	2	28	549	0
3.071	1	2	308	2	3	28	549	0
3.071	1	4	308	2	4	28	549	0
3.072	1	3	308	3	1	28	549	0
3.072	1	1	308	3	2	28	549	0
3.072	1	2	308	3	3	28	549	0
3.072	1	4	308	3	4	28	549	0
3.073	1	3	308	4	1	28	549	0
3.073	1	1	308	4	2	28	549	0
3.073	1	2	308	4	3	28	549	0
3.073	1	4	308	4	4	28	549	0
3.074	1	3	308	5	1	28	549	0
3.074	1	1	308	5	2	28	549	0
3.074	1	2	308	5	3	28	549	0
3.074	1	4	308	5	4	28	549	0
3.075	1	3	308	6	1	28	549	0
3.075	1	1	308	6	2	28	549	0
3.075	1	2	308	6	3	28	549	0
3.075	1	4	308	6	4	28	549	0
3.076	1	3	308	7	1	28	549	0
3.076	1	1	308	7	2	28	549	0
3.076	1	2	308	7	3	28	549	0
3.076	1	4	308	7	4	28	549	0
3.077	1	3	308	8	1	28	549	0
3.077	1	1	308	8	2	28	549	0
3.077	1	2	308	8	3	28	549	0
3.077	1	4	308	8	4	28	549	0
3.078	1	3	308	9	1	28	549	0
3.078	1	1	308	9	2	28	549	0
3.078	1	2	308	9	3	28	549	0
3.078	1	4	308	9	4	28	549	0
3.079	1	3	308	10	1	28	549	0
3.079	1	1	308	10	2	28	549	0
3.079	1	2	308	10	3	28	549	0
3.079	1	4	308	10	4	28	549	0
3.08	1	3	309	1	1	28	549	0
3.08	1	1	309	1	2	28	549	0
3.08	1	2	309	1	3	28	549	0
3.08	1	4	309	1	4	28	549	0
3.081	1	3	309	2	1	28	549	0
3.081	1	1	309	2	2	28	549	0
3.081	1	2	309	2	3	28	549	0
3.081	1	4	309	2	4	28	549	0
3.082	1	3	309	3	1	28	549	0
3.082	1	1	309	3	2	28	549	0
3.082	1	2	309	3	3	28	549	0
3.082	1	4	309	3	4	28	549	0
3.083	1	3	309	4	1	28	549	0
3.083	1	1	309	4	2	28	549	0
3.083	1	2	309	4	3	28	549	0
3.083	1	4	309	4	4	28	549	0
3.084	1	3	309	5	1	28	549	0
3.084	1	1	309	5	2	28	549	0
3.084	1	2	309	5	3	28	549	0
3.084	1	4	309	5	4	28	549	0
3.085	1	3	309	6	1	28	549	0
3.085	1	1	309	6	2	28	549	0
3.085	1	2	309	6	3	28	549	0
3.085	1	4	309	6	4	28	549	0
3.086	1	3	309	7	1	28	549	0
3.086	1	1	309	7	2	28	549	0
3.086	1	2	309	7	3	28	549	0
3.086	1	4	309	7	4	28	549	0
3.087	1	3	309	8	1	28	549	0
3.087	1	1	309	8	2	28	549	0
3.087	1	2	309	8	3	28	549	0
3.087	1	4	309	8	4	28	549	0
3.088	1	3	309	9	1	28	549	0
3.088	1	1	309	9	2	28	549	0
3.088	1	2	309	9	3	28	549	0
3.088	1	4	309	9	4	28	549	0
3.089	1	3	309	10	1	28	549	0
3.089	1	1	309	10	2	28	549	0
3.089	1	2	309	10	3	28	549	0
3.089	1	4	309	10	4	28	549	0
3.09	1	3	310	1	1	28	549	0
3.09	1	1	310	1	2	28	549	0
3.09	1	2	310	1	3	28	549	0
3.09	1	4	310	1	4	28	549	0
3.091	1	3	310	2	1	28	549	0
3.091	1	1	310	2	2	28	549	0
3.091	1	2	310	2	3	28	549	0
3.091	1	4	310	2	4	28	549	0
3.092	1	3	310	3	1	28	549	0
3.092	1	1	310	3	2	28	549	0
3.092	1	2	310	3	3	28	549	0
3.092	1	4	310	3	4	28	549	0
3.093	1	3	310	4	1	28	549	0
3.093	1	1	310	4	2	28	549	0
3.093	1	2	310	4	3	28	549	0
3.093	1	4	310	4	4	28	549	0
3.094	1	3	310	5	1	28	549	0
3.094	1	1	310	5	2	28	549	0
3.094	1	2	310	5	3	28	549	0
3.094	1	4	310	5	4	28	549	0
3.095	1	3	310	6	1	28	549	0
3.095	1	1	310	6	2	28	549	0
3.095	1	2	310	6	3	28	549	0
3.095	1	4	310	6	4	28	549	0
3.096	1	3	310	7	1	28	549	0
3.096	1	1	310	7	2	28	549	0
3.096	1	2	310	7	3	28	549	0
3.096	1	4	310	7	4	28	549	0
3.097	1	3	310	8	1	28	549	0
3.097	1	1	310	8	2	28	549	0
3.097	1	2	310	8	3	28	549	0
3.097	1	4	310	8	4	28	549	0
3.098	1	3	310	9	1	28	549	0
3.098	1	1	310	9	2	28	549	0
3.098	1	2	310	9	3	28	549	0
3.098	1	4	310	9	4	28	549	0
3.099	1	3	310	10	1	28	549	0
3.099	1	1	310	10	2	28	549	0
3.099	1	2	310	10	3	28	549	0
3.099	1	4	310	10	4	28	549	0
3.1	1	3	311	1	1	28	549	0
3.1	1	1	311	1	2	28	549	0
3.1	1	2	311	1	3	28	549	0
3.1	1	4	311	1	4	28	549	0
3.101	1	3	311	2	1	28	549	0
3.101	1	1	311	2	2	28	549	0
3.101	1	2	311	2	3	28	549	0
3.101	1	4	311	2	4	28	549	0
3.102	1	3	311	3	1	28	549	0
3.102	1	1	311	3	2	28	549	0
3.102	1	2	311	3	3	28	549	0
3.102	1	4	311	3	4	28	549	0
3.103	1	3	311	4	1	28	549	0
3.103	1	1	311	4	2	28	549	0
3.103	1	2	311	4	3	28	549	0
3.103	1	4	311	4	4	28	549	0
3.104	1	3	311	5	1	28	549	0
3.104	1	1	311	5	2	28	549	0
3.104	1	2	311	5	3	28	549	0
3.104	1	4	311	5	4	28	549	0
3.105	1	3	311	6	1	28	549	0
3.105	1	1	311	6	2	28	549	0
3.105	1	2	311	6	3	28	549	0
3.105	1	4	311	6	4	28	549	0
3.106	1	3	311	7	1	28	549	0
3.106	1	1	311	7	2	28	549	0
3.106	1	2	311	7	3	28	549	0
3.106	1	4	311	7	4	28	549	0
3.107	1	3	311	8	1	28	549	0
3.107	1	1	311	8	2	28	549	0
3.107	1	2	311	8	3	28	549	0
3.107	1	4	311	8	4	28	549	0
3.108	1	3	311	9	1	28	549	0
3.108	1	1	311	9	2	28	549	0
3.108	1	2	311	9	3	28	549	0
3.108	1	4	311	9	4	28	549	0
3.109	1	3	311	10	1	28	549	0
3.109	1	1	311	10	2	28	549	0
3.109	1	2	311	10	3	28	549	0
3.109	1	4	311	10	4	28	549	0
3.11	1	3	312	1	1	28	549	0
3.11	1	1	312	1	2	28	549	0
3.11	1	2	312	1	3	28	549	0
3.11	1	4	312	1	4	28	549	0
3.111	1	3	312	2	1	28	549	0
3.111	1	1	312	2	2	28	549	0
3.111	1	2	312	2	3	28	549	0
3.111	1	4	312	2	4	28	549	0
3.112	1	3	312	3	1	28	549	0
3.112	1	1	312	3	2	28	549	0
3.112	1	2	312	3	3	28	549	0
3.112	1	4	312	3	4	28	549	0
3.113	1	3	312	4	1	28	549	0
3.113	1	1	312	4	2	28	549	0
3.113	1	2	312	4	3	28	549	0
3.113	1	4	312	4	4	28	549	0
3.114	1	3	312	5	1	28	549	0
3.114	1	1	312	5	2	28	549	0
3.114	1	2	312	5	3	28	549	0
3.114	1	4	312	5	4	28	549	0
3.115	1	3	312	6	1	28	549	0
3.115	1	1	312	6	2	28	549	0
3.115	1	2	312	6	3	28	549	0
3.115	1	4	312	6	4	28	549	0
3.116	1	3	312	7	1	28	549	0
3.116	1	1	312	7	2	28	549	0
3.116	1	2	312	7	3	28	549	0
3.116	1	4	312	7	4	28	549	0
3.117	1	3	312	8	1	28	549	0
3.117	1	1	312	8	2	28	549	0
3.117	1	2	312	8	3	28	549	0
3.117	1	4	312	8	4	28	549	0
3.118	1	3	312	9	1	28	549	0
3.118	1	1	312	9	2	28	549	0
3.118	1	2	312	9	3	28	549	0
3.118	1	4	312	9	4	28	549	0
3.119	1	3	312	10	1	28	549	0
3.119	1	1	312	10	2	28	549	0
3.119	1	2	312	10	3	28	549	0
3.119	1	4	312	10	4	28	549	0
3.12	1	3	313	1	1	28	549	0
3.12	1	1	313	1	2	28	549	0
3.12	1	2	313	1	3	28	549	0
3.12	1	4	313	1	4	28	549	0
3.121	1	3	313	2	1	28	549	0
3.121	1	1	313	2	2	28	549	0
3.121	1	2	313	2	3	28	549	0
3.121	1	4	313	2	4	28	549	0
3.122	1	3	313	3	1	28	549	0
3.122	1	1	313	3	2	28	549	0
3.122	1	2	313	3	3	28	549	0
3.122	1	4	313	3	4	28	549	0
3.123	1	3	313	4	1	28	549	0
3.123	1	1	313	4	2	28	549	0
3.123	1	2	313	4	3	28	549	0
3.123	1	4	313	4	4	28	549	0
3.124	1	3	313	5	1	28	549	0
3.124	1	1	313	5	2	28	549	0
3.124	1	2	313	5	3	28	549	0
3.124	1	4	313	5	4	28	549	0
3.125	1	3	313	6	1	28	549	0
3.125	1	1	313	6	2	28	549	0
3.125	1	2	313	6	3	28	549	0
3.125	1	4	313	6	4	28	549	0
3.126	1	3	313	7	1	28	549	0
3.126	1	1	313	7	2	28	549	0
3.126	1	2	313	7	3	28	549	0
3.126	1	4	313	7	4	28	549	0
3.127	1	3	313	8	1	28	549	0
3.127	1	1	313	8	2	28	549	0
3.127	1	2	313	8	3	28	549	0
3.127	1	4	313	8	4	28	549	0
3.128	1	3	313	9	1	28	549	0
3.128	1	1	313	9	2	28	549	0
3.128	1	2	313	9	3	28	549	0
3.128	1	4	313	9	4	28	549	0
3.129	1	3	313	10	1	28	549	0
3.129	1	1	313	10	2	28	549	0
3.129	1	2	313	10	3	28	549	0
3.129	1	4	313	10	4	28	549	0
3.13	1	3	314	1	1	28	549	0
3.13	1	1	314	1	2	28	549	0
3.13	1	2	314	1	3	28	549	0
3.13	1	4	314	1	4	28	549	0
3.131	1	3	314	2	1	28	549	0
3.131	1	1	314	2	2	28	549	0
3.131	1	2	314	2	3	28	549	0
3.131	1	4	314	2	4	28	549	0
3.132	1	3	314	3	1	28	549	0
3.132	1	1	314	3	2	28	549	0
3.132	1	2	314	3	3	28	549	0
3.132	1	4	314	3	4	28	549	0
3.133	1	3	314	4	1	28	549	0
3.133	1	1	314	4	2	28	549	0
3.133	1	2	314	4	3	28	549	0
3.133	1	4	314	4	4	28	549	0
3.134	1	3	314	5	1	28	549	0
3.134	1	1	314	5	2	28	549	0
3.134	1	2	314	5	3	28	549	0
3.134	1	4	314	5	4	28	549	0
3.135	1	3	314	6	1	28	549	0
3.135	1	1	314	6	2	28	549	0
3.135	1	2	314	6	3	28	549	0
3.135	1	4	314	6	4	28	549	0
3.136	1	3	314	7	1	28	549	0
3.136	1	1	314	7	2	28	549	0
3.136	1	2	314	7	3	28	549	0
3.136	1	4	314	7	4	28	549	0
3.137	1	3	314	8	1	28	549	0
3.137	1	1	314	8	2	28	549	0
3.137	1	2	314	8	3	28	549	0
3.137	1	4	314	8	4	28	549	0
3.138	1	3	314	9	1	28	549	0
3.138	1	1	314	9	2	28	549	0
3.138	1	2	314	9	3	28	549	0
3.138	1	4	314	9	4	28	549	0
3.139	1	3	314	10	1	28	549	0
3.139	1	1	314	10	2	28	549	0
3.139	1	2	314	10	3	28	549	0
3.139	1	4	314	10	4	28	549	0
3.14	1	3	315	1	1	28	549	0
3.14	1	1	315	1	2	28	549	0
3.14	1	2	315	1	3	28	549	0
3.14	1	4	315	1	4	28	549	0
3.141	1	3	315	2	1	28	549	0
3.141	1	1	315	2	2	28	549	0
3.141	1	2	315	2	3	28	549	0
3.141	1	4	315	2	4	28	549	0
3.142	1	3	315	3	1	28	549	0
3.142	1	1	315	3	2	28	549	0
3.142	1	2	315	3	3	28	549	0
3.142	1	4	315	3	4	28	549	0
3.143	1	3	315	4	1	28	549	0
3.143	1	1	315	4	2	28	549	0
3.143	1	2	315	4	3	28	549	0
3.143	1	4	315	4	4	28	549	0
3.144	1	3	315	5	1	28	549	0
3.144	1	1	315	5	2	28	549	0
3.144	1	2	315	5	3	28	549	0
3.144	1	4	315	5	4	28	549	0
3.145	1	3	315	6	1	28	549	0
3.145	1	1	315	6	2	28	549	0
3.145	1	2	315	6	3	28	549	0
3.145	1	4	315	6	4	28	549	0
3.146	1	3	315	7	1	28	549	0
3.146	1	1	315	7	2	28	549	0
3.146	1	2	315	7	3	28	549	0
3.146	1	4	315	7	4	28	549	0
3.147	1	3	315	8	1	28	549	0
3.147	1	1	315	8	2	28	549	0
3.147	1	2	315	8	3	28	549	0
3.147	1	4	315	8	4	28	549	0
3.148	1	3	315	9	1	28	549	0
3.148	1	1	315	9	2	28	549	0
3.148	1	2	315	9	3	28	549	0
3.148	1	4	315	9	4	28	549	0
3.149	1	3	315	10	1	28	549	0
3.149	1	1	315	10	2	28	549	0
3.149	1	2	315	10	3	28	549	0
3.149	1	4	315	10	4	28	549	0
3.15	1	3	316	1	1	28	549	0
3.15	1	1	316	1	2	28	549	0
3.15	1	2	316	1	3	28	549	0
3.15	1	4	316	1	4	28	549	0
3.151	1	3	316	2	1	28	549	0
3.151	1	1	316	2	2	28	549	0
3.151	1	2	316	2	3	28	549	0
3.151	1	4	316	2	4	28	549	0
3.152	1	3	316	3	1	28	549	0
3.152	1	1	316	3	2	28	549	0
3.152	1	2	316	3	3	28	549	0
3.152	1	4	316	3	4	28	549	0
3.153	1	3	316	4	1	28	549	0
3.153	1	1	316	4	2	28	549	0
3.153	1	2	316	4	3	28	549	0
3.153	1	4	316	4	4	28	549	0
3.154	1	3	316	5	1	28	549	0
3.154	1	1	316	5	2	28	549	0
3.154	1	2	316	5	3	28	549	0
3.154	1	4	316	5	4	28	549	0
3.155	1	3	316	6	1	28	549	0
3.155	1	1	316	6	2	28	549	0
3.155	1	2	316	6	3	28	549	0
3.155	1	4	316	6	4	28	549	0
3.156	1	3	316	7	1	28	549	0
3.156	1	1	316	7	2	28	549	0
3.156	1	2	316	7	3	28	549	0
3.156	1	4	316	7	4	28	549	0
3.157	1	3	316	8	1	28	549	0
3.157	1	1	316	8	2	28	549	0
3.157	1	2	316	8	3	28	549	0
3.157	1	4	316	8	4	28	549	0
3.158	1	3	316	9	1	28	549	0
3.158	1	1	316	9	2	28	549	0
3.158	1	2	316	9	3	28	549	0
3.158	1	4	316	9	4	28	549	0
3.159	1	3	316	10	1	28	549	0
3.159	1	1	316	10	2	28	549	0
3.159	1	2	316	10	3	28	549	0
3.159	1	4	316	10	4	28	549	0
3.16	1	3	317	1	1	28	549	0
3.16	1	1	317	1	2	28	549	0
3.16	1	2	317	1	3	28	549	0
3.16	1	4	317	1	4	28	549	0
3.161	1	3	317	2	1	28	549	0
3.161	1	1	317	2	2	28	549	0
3.161	1	2	317	2	3	28	549	0
3.161	1	4	317	2	4	28	549	0
3.162	1	3	317	3	1	28	549	0
3.162	1	1	317	3	2	28	549	0
3.162	1	2	317	3	3	28	549	0
3.162	1	4	317	3	4	28	549	0
3.163	1	3	317	4	1	28	549	0
3.163	1	1	317	4	2	28	549	0
3.163	1	2	317	4	3	28	549	0
3.163	1	4	317	4	4	28	549	0
3.164	1	3	317	5	1	28	549	0
3.164	1	1	317	5	2	28	549	0
3.164	1	2	317	5	3	28	549	0
3.164	1	4	317	5	4	28	549	0
3.165	1	3	317	6	1	28	549	0
3.165	1	1	317	6	2	28	549	0
3.165	1	2	317	6	3	28	549	0
3.165	1	4	317	6	4	28	549	0
3.166	1	3	317	7	1	28	549	0
3.166	1	1	317	7	2	28	549	0
3.166	1	2	317	7	3	28	549	0
3.166	1	4	317	7	4	28	549	0
3.167	1	3	317	8	1	28	549	0
3.167	1	1	317	8	2	28	549	0
3.167	1	2	317	8	3	28	549	0
3.167	1	4	317	8	4	28	549	0
3.168	1	3	317	9	1	28	549	0
3.168	1	1	317	9	2	28	549	0
3.168	1	2	317	9	3	28	549	0
3.168	1	4	317	9	4	28	549	0
3.169	1	3	317	10	1	28	549	0
3.169	1	1	317	10	2	28	549	0
3.169	1	2	317	10	3	28	549	0
3.169	1	4	317	10	4	28	549	0
3.17	1	3	318	1	1	28	549	0
3.17	1	1	318	1	2	28	549	0
3.17	1	2	318	1	3	28	549	0
3.17	1	4	318	1	4	28	549	0
3.171	1	3	318	2	1	28	549	0
3.171	1	1	318	2	2	28	549	0
3.171	1	2	318	2	3	28	549	0
3.171	1	4	318	2	4	28	549	0
3.172	1	3	318	3	1	28	549	0
3.172	1	1	318	3	2	28	549	0
3.172	1	2	318	3	3	28	549	0
3.172	1	4	318	3	4	28	549	0
3.173	1	3	318	4	1	28	549	0
3.173	1	1	318	4	2	28	549	0
3.173	1	2	318	4	3	28	549	0
3.173	1	4	318	4	4	28	549	0
3.174	1	3	318	5	1	28	549	0
3.174	1	1	318	5	2	28	549	0
3.174	1	2	318	5	3	28	549	0
3.174	1	4	318	5	4	28	549	0
3.175	1	3	318	6	1	28	549	0
3.175	1	1	318	6	2	28	549	0
3.175	1	2	318	6	3	28	549	0
3.175	1	4	318	6	4	28	549	0
3.176	1	3	318	7	1	28	549	0
3.176	1	1	318	7	2	28	549	0
3.176	1	2	318	7	3	28	549	0
3.176	1	4	318	7	4	28	549	0
3.177	1	3	318	8	1	28	549	0
3.177	1	1	318	8	2	28	549	0
3.177	1	2	318	8	3	28	549	0
3.177	1	4	318	8	4	28	549	0
3.178	1	3	318	9	1	28	549	0
3.178	1	1	318	9	2	28	549	0
3.178	1	2	318	9	3	28	549	0
3.178	1	4	318	9	4	28	549	0
3.179	1	3	318	10	1	28	549	0
3.179	1	1	318	10	2	28	549	0
3.179	1	2	318	10	3	28	549	0
3.179	1	4	318	10	4	28	549	0
3.18	1	3	319	1	1	28	549	0
3.18	1	1	319	1	2	28	549	0
3.18	1	2	319	1	3	28	549	0
3.18	1	4	319	1	4	28	549	0
3.181	1	3	319	2	1	28	549	0
