% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
3.016	1	4	302	7	4	28	2196	0	0	0
3.017	1	3	302	8	1	28	2196	0	0	0
3.018	1	1	302	9	2	28	2196	0	0	0
3.019	1	2	302	10	3	28	2196	0	0	0
3.02	1	4	303	1	4	28	2196	0	0	0
3.021	1	3	303	2	1	28	2196	0	0	0
3.022	1	1	303	3	2	28	2196	0	0	0
3.023	1	2	303	4	3	28	2196	0	0	0
3.024	1	4	303	5	4	28	2196	0	0	0
3.025	1	3	303	6	1	28	2196	0	0	0
3.026	1	1	303	7	2	28	2196	0	0	0
3.027	1	2	303	8	3	28	2196	0	0	0
3.028	1	4	303	9	4	28	2196	0	0	0
3.029	1	3	303	10	1	28	2196	0	0	0
3.03	1	1	304	1	2	28	2196	0	0	0
3.031	1	2	304	2	3	28	2196	0	0	0
3.032	1	4	304	3	4	28	2196	0	0	0
3.033	1	3	304	4	1	28	2196	0	0	0
3.034	1	1	304	5	2	28	2196	0	0	0
3.035	1	2	304	6	3	28	2196	0	0	0
3.036	1	4	304	7	4	28	2196	0	0	0
3.037	1	3	304	8	1	28	2196	0	0	0
3.038	1	1	304	9	2	28	2196	0	0	0
3.039	1	2	304	10	3	28	2196	0	0	0
3.04	1	4	305	1	4	28	2196	0	0	0
3.041	1	3	305	2	1	28	2196	0	0	0
3.042	1	1	305	3	2	28	2196	0	0	0
3.043	1	2	305	4	3	28	2196	0	0	0
3.044	1	4	305	5	4	28	2196	0	0	0
3.045	1	3	305	6	1	28	2196	0	0	0
3.046	1	1	305	7	2	28	2196	0	0	0
3.047	1	2	305	8	3	28	2196	0	0	0
3.048	1	4	305	9	4	28	2196	0	0	0
3.049	1	3	305	10	1	28	2196	0	0	0
3.05	1	1	306	1	2	28	2196	0	0	0
3.051	1	2	306	2	3	28	2196	0	0	0
3.052	1	4	306	3	4	28	2196	0	0	0
3.053	1	3	306	4	1	28	2196	0	0	0
3.054	1	1	306	5	2	28	2196	0	0	0
3.055	1	2	306	6	3	28	2196	0	0	0
3.056	1	4	306	7	4	28	2196	0	0	0
3.057	1	3	306	8	1	28	2196	0	0	0
3.058	1	1	306	9	2	28	2196	0	0	0
3.059	1	2	306	10	3	28	2196	0	0	0
3.06	1	4	307	1	4	28	2196	0	0	0
3.061	1	3	307	2	1	28	2196	0	0	0
3.062	1	1	307	3	2	28	2196	0	0	0
3.063	1	2	307	4	3	28	2196	0	0	0
3.064	1	4	307	5	4	28	2196	0	0	0
3.065	1	3	307	6	1	28	2196	0	0	0
3.066	1	1	307	7	2	28	2196	0	0	0
3.067	1	2	307	8	3	28	2196	0	0	0
3.068	1	4	307	9	4	28	2196	0	0	0
3.069	1	3	307	10	1	28	2196	0	0	0
3.07	1	1	308	1	2	28	2196	0	0	0
3.071	1	2	308	2	3	28	2196	0	0	0
3.072	1	4	308	3	4	28	2196	0	0	0
3.073	1	3	308	4	1	28	2196	0	0	0
3.074	1	1	308	5	2	28	2196	0	0	0
3.075	1	2	308	6	3	28	2196	0	0	0
3.076	1	4	308	7	4	28	2196	0	0	0
3.077	1	3	308	8	1	28	2196	0	0	0
3.078	1	1	308	9	2	28	2196	0	0	0
3.079	1	2	308	10	3	28	2196	0	0	0
3.08	1	4	309	1	4	28	2196	0	0	0
3.081	1	3	309	2	1	28	2196	0	0	0
3.082	1	1	309	3	2	28	2196	0	0	0
3.083	1	2	309	4	3	28	2196	0	0	0
3.084	1	4	309	5	4	28	2196	0	0	0
3.085	1	3	309	6	1	28	2196	0	0	0
3.086	1	1	309	7	2	28	2196	0	0	0
3.087	1	2	309	8	3	28	2196	0	0	0
3.088	1	4	309	9	4	28	2196	0	0	0
3.089	1	3	309	10	1	28	2196	0	0	0
3.09	1	1	310	1	2	28	2196	0	0	0
3.091	1	2	310	2	3	28	2196	0	0	0
3.092	1	4	310	3	4	28	2196	0	0	0
3.093	1	3	310	4	1	28	2196	0	0	0
3.094	1	1	310	5	2	28	2196	0	0	0
3.095	1	2	310	6	3	28	2196	0	0	0
3.096	1	4	310	7	4	28	2196	0	0	0
3.097	1	3	310	8	1	28	2196	0	0	0
3.098	1	1	310	9	2	28	2196	0	0	0
3.099	1	2	310	10	3	28	2196	0	0	0
3.1	1	4	311	1	4	28	2196	0	0	0
3.101	1	3	311	2	1	28	2196	0	0	0
3.102	1	1	311	3	2	28	2196	0	0	0
3.103	1	2	311	4	3	28	2196	0	0	0
3.104	1	4	311	5	4	28	2196	0	0	0
3.105	1	3	311	6	1	28	2196	0	0	0
3.106	1	1	311	7	2	28	2196	0	0	0
3.107	1	2	311	8	3	28	2196	0	0	0
3.108	1	4	311	9	4	28	2196	0	0	0
3.109	1	3	311	10	1	28	2196	0	0	0
3.11	1	1	312	1	2	28	2196	0	0	0
3.111	1	2	312	2	3	28	2196	0	0	0
3.112	1	4	312	3	4	28	2196	0	0	0
3.113	1	3	312	4	1	28	2196	0	0	0
3.114	1	1	312	5	2	28	2196	0	0	0
3.115	1	2	312	6	3	28	2196	0	0	0
3.116	1	4	312	7	4	28	2196	0	0	0
3.117	1	3	312	8	1	28	2196	0	0	0
3.118	1	1	312	9	2	28	2196	0	0	0
3.119	1	2	312	10	3	28	2196	0	0	0
3.12	1	4	313	1	4	28	2196	0	0	0
3.121	1	3	313	2	1	28	2196	0	0	0
3.122	1	1	313	3	2	28	2196	0	0	0
3.123	1	2	313	4	3	28	2196	0	0	0
3.124	1	4	313	5	4	28	2196	0	0	0
3.125	1	3	313	6	1	28	2196	0	0	0
3.126	1	1	313	7	2	28	2196	0	0	0
3.127	1	2	313	8	3	28	2196	0	0	0
3.128	1	4	313	9	4	28	2196	0	0	0
3.129	1	3	313	10	1	28	2196	0	0	0
3.13	1	1	314	1	2	28	2196	0	0	0
3.131	1	2	314	2	3	28	2196	0	0	0
3.132	1	4	314	3	4	28	2196	0	0	0
3.133	1	3	314	4	1	28	2196	0	0	0
3.134	1	1	314	5	2	28	2196	0	0	0
3.135	1	2	314	6	3	28	2196	0	0	0
3.136	1	4	314	7	4	28	2196	0	0	0
3.137	1	3	314	8	1	28	2196	0	0	0
3.138	1	1	314	9	2	28	2196	0	0	0
3.139	1	2	314	10	3	28	2196	0	0	0
3.14	1	4	315	1	4	28	2196	0	0	0
3.141	1	3	315	2	1	28	2196	0	0	0
3.142	1	1	315	3	2	28	2196	0	0	0
3.143	1	2	315	4	3	28	2196	0	0	0
3.144	1	4	315	5	4	28	2196	0	0	0
3.145	1	3	315	6	1	28	2196	0	0	0
3.146	1	1	315	7	2	28	2196	0	0	0
3.147	1	2	315	8	3	28	2196	0	0	0
3.148	1	4	315	9	4	28	2196	0	0	0
3.149	1	3	315	10	1	28	2196	0	0	0
3.15	1	1	316	1	2	28	2196	0	0	0
3.151	1	2	316	2	3	28	2196	0	0	0
3.152	1	4	316	3	4	28	2196	0	0	0
3.153	1	3	316	4	1	28	2196	0	0	0
3.154	1	1	316	5	2	28	2196	0	0	0
3.155	1	2	316	6	3	28	2196	0	0	0
3.156	1	4	316	7	4	28	2196	0	0	0
3.157	1	3	316	8	1	28	2196	0	0	0
3.158	1	1	316	9	2	28	2196	0	0	0
3.159	1	2	316	10	3	28	2196	0	0	0
3.16	1	4	317	1	4	28	2196	0	0	0
3.161	1	3	317	2	1	28	2196	0	0	0
3.162	1	1	317	3	2	28	2196	0	0	0
3.163	1	2	317	4	3	28	2196	0	0	0
3.164	1	4	317	5	4	28	2196	0	0	0
3.165	1	3	317	6	1	28	2196	0	0	0
3.166	1	1	317	7	2	28	2196	0	0	0
3.167	1	2	317	8	3	28	2196	0	0	0
3.168	1	4	317	9	4	28	2196	0	0	0
3.169	1	3	317	10	1	28	2196	0	0	0
3.17	1	1	318	1	2	28	2196	0	0	0
3.171	1	2	318	2	3	28	2196	0	0	0
3.172	1	4	318	3	4	28	2196	0	0	0
3.173	1	3	318	4	1	28	2196	0	0	0
3.174	1	1	318	5	2	28	2196	0	0	0
3.175	1	2	318	6	3	28	2196	0	0	0
3.176	1	4	318	7	4	28	2196	0	0	0
3.177	1	3	318	8	1	28	2196	0	0	0
3.178	1	1	318	9	2	28	2196	0	0	0
3.179	1	2	318	10	3	28	2196	0	0	0
3.18	1	4	319	1	4	28	2196	0	0	0
3.181	1	3	319	2	1	28	2196	0	0	0
3.182	1	1	319	3	2	28	2196	0	0	0
3.183	1	2	319	4	3	28	2196	0	0	0
3.184	1	4	319	5	4	28	2196	0	0	0
3.185	1	3	319	6	1	28	2196	0	0	0
3.186	1	1	319	7	2	28	2196	0	0	0
3.187	1	2	319	8	3	28	2196	0	0	0
3.188	1	4	319	9	4	28	2196	0	0	0
3.189	1	3	319	10	1	28	2196	0	0	0
3.19	1	1	320	1	2	28	2196	0	0	0
3.191	1	2	320	2	3	28	2196	0	0	0
3.192	1	4	320	3	4	28	2196	0	0	0
3.193	1	3	320	4	1	28	2196	0	0	0
3.194	1	1	320	5	2	28	2196	0	0	0
3.195	1	2	320	6	3	28	2196	0	0	0
3.196	1	4	320	7	4	28	2196	0	0	0
3.197	1	3	320	8	1	28	2196	0	0	0
3.198	1	1	320	9	2	28	2196	0	0	0
3.199	1	2	320	10	3	28	2196	0	0	0
3.2	1	4	321	1	4	28	2196	0	0	0
3.201	1	3	321	2	1	28	2196	0	0	0
3.202	1	1	321	3	2	28	2196	0	0	0
3.203	1	2	321	4	3	28	2196	0	0	0
3.204	1	4	321	5	4	28	2196	0	0	0
3.205	1	3	321	6	1	28	2196	0	0	0
3.206	1	1	321	7	2	28	2196	0	0	0
3.207	1	2	321	8	3	28	2196	0	0	0
3.208	1	4	321	9	4	28	2196	0	0	0
3.209	1	3	321	10	1	28	2196	0	0	0
3.21	1	1	322	1	2	28	2196	0	0	0
3.211	1	2	322	2	3	28	2196	0	0	0
3.212	1	4	322	3	4	28	2196	0	0	0
3.213	1	3	322	4	1	28	2196	0	0	0
3.214	1	1	322	5	2	28	2196	0	0	0
3.215	1	2	322	6	3	28	2196	0	0	0
3.216	1	4	322	7	4	28	2196	0	0	0
3.217	1	3	322	8	1	28	2196	0	0	0
3.218	1	1	322	9	2	28	2196	0	0	0
3.219	1	2	322	10	3	28	2196	0	0	0
3.22	1	4	323	1	4	28	2196	0	0	0
3.221	1	3	323	2	1	28	2196	0	0	0
3.222	1	1	323	3	2	28	2196	0	0	0
3.223	1	2	323	4	3	28	2196	0	0	0
3.224	1	4	323	5	4	28	2196	0	0	0
3.225	1	3	323	6	1	28	2196	0	0	0
3.226	1	1	323	7	2	28	2196	0	0	0
3.227	1	2	323	8	3	28	2196	0	0	0
3.228	1	4	323	9	4	28	2196	0	0	0
3.229	1	3	323	10	1	28	2196	0	0	0
3.23	1	1	324	1	2	28	2196	0	0	0
3.231	1	2	324	2	3	28	2196	0	0	0
3.232	1	4	324	3	4	28	2196	0	0	0
3.233	1	3	324	4	1	28	2196	0	0	0
3.234	1	1	324	5	2	28	2196	0	0	0
3.235	1	2	324	6	3	28	2196	0	0	0
3.236	1	4	324	7	4	28	2196	0	0	0
3.237	1	3	324	8	1	28	2196	0	0	0
3.238	1	1	324	9	2	28	2196	0	0	0
3.239	1	2	324	10	3	28	2196	0	0	0
3.24	1	4	325	1	4	28	2196	0	0	0
3.241	1	3	325	2	1	28	2196	0	0	0
3.242	1	1	325	3	2	28	2196	0	0	0
3.243	1	2	325	4	3	28	2196	0	0	0
3.244	1	4	325	5	4	28	2196	0	0	0
3.245	1	3	325	6	1	28	2196	0	0	0
3.246	1	1	325	7	2	28	2196	0	0	0
3.247	1	2	325	8	3	28	2196	0	0	0
3.248	1	4	325	9	4	28	2196	0	0	0
3.249	1	3	325	10	1	28	2196	0	0	0
3.25	1	1	326	1	2	28	2196	0	0	0
3.251	1	2	326	2	3	28	2196	0	0	0
3.252	1	4	326	3	4	28	2196	0	0	0
3.253	1	3	326	4	1	28	2196	0	0	0
3.254	1	1	326	5	2	28	2196	0	0	0
3.255	1	2	326	6	3	28	2196	0	0	0
3.256	1	4	326	7	4	28	2196	0	0	0
3.257	1	3	326	8	1	28	2196	0	0	0
3.258	1	1	326	9	2	28	2196	0	0	0
3.259	1	2	326	10	3	28	2196	0	0	0
3.26	1	4	327	1	4	28	2196	0	0	0
3.261	1	3	327	2	1	28	2196	0	0	0
3.262	1	1	327	3	2	28	2196	0	0	0
3.263	1	2	327	4	3	28	2196	0	0	0
3.264	1	4	327	5	4	28	2196	0	0	0
3.265	1	3	327	6	1	28	2196	0	0	0
3.266	1	1	327	7	2	28	2196	0	0	0
3.267	1	2	327	8	3	28	2196	0	0	0
3.268	1	4	327	9	4	28	2196	0	0	0
3.269	1	3	327	10	1	28	2196	0	0	0
3.27	1	1	328	1	2	28	2196	0	0	0
3.271	1	2	328	2	3	28	2196	0	0	0
3.272	1	4	328	3	4	28	2196	0	0	0
3.273	1	3	328	4	1	28	2196	0	0	0
3.274	1	1	328	5	2	28	2196	0	0	0
3.275	1	2	328	6	3	28	2196	0	0	0
3.276	1	4	328	7	4	28	2196	0	0	0
3.277	1	3	328	8	1	28	2196	0	0	0
3.278	1	1	328	9	2	28	2196	0	0	0
3.279	1	2	328	10	3	28	2196	0	0	0
3.28	1	4	329	1	4	28	2196	0	0	0
3.281	1	3	329	2	1	28	2196	0	0	0
3.282	1	1	329	3	2	28	2196	0	0	0
3.283	1	2	329	4	3	28	2196	0	0	0
3.284	1	4	329	5	4	28	2196	0	0	0
3.285	1	3	329	6	1	28	2196	0	0	0
3.286	1	1	329	7	2	28	2196	0	0	0
3.287	1	2	329	8	3	28	2196	0	0	0
3.288	1	4	329	9	4	28	2196	0	0	0
3.289	1	3	329	10	1	28	2196	0	0	0
3.29	1	1	330	1	2	28	2196	0	0	0
3.291	1	2	330	2	3	28	2196	0	0	0
3.292	1	4	330	3	4	28	2196	0	0	0
3.293	1	3	330	4	1	28	2196	0	0	0
3.294	1	1	330	5	2	28	2196	0	0	0
3.295	1	2	330	6	3	28	2196	0	0	0
3.296	1	4	330	7	4	28	2196	0	0	0
3.297	1	3	330	8	1	28	2196	0	0	0
3.298	1	1	330	9	2	28	2196	0	0	0
3.299	1	2	330	10	3	28	2196	0	0	0
3.3	1	4	331	1	4	28	2196	0	0	0
3.301	1	3	331	2	1	28	2196	0	0	0
3.302	1	1	331	3	2	28	2196	0	0	0
3.303	1	2	331	4	3	28	2196	0	0	0
3.304	1	4	331	5	4	28	2196	0	0	0
3.305	1	3	331	6	1	28	2196	0	0	0
3.306	1	1	331	7	2	28	2196	0	0	0
3.307	1	2	331	8	3	28	2196	0	0	0
3.308	1	4	331	9	4	28	2196	0	0	0
3.309	1	3	331	10	1	28	2196	0	0	0
3.31	1	1	332	1	2	28	2196	0	0	0
3.311	1	2	332	2	3	28	2196	0	0	0
3.312	1	4	332	3	4	28	2196	0	0	0
3.313	1	3	332	4	1	28	2196	0	0	0
3.314	1	1	332	5	2	28	2196	0	0	0
3.315	1	2	332	6	3	28	2196	0	0	0
3.316	1	4	332	7	4	28	2196	0	0	0
3.317	1	3	332	8	1	28	2196	0	0	0
3.318	1	1	332	9	2	28	2196	0	0	0
3.319	1	2	332	10	3	28	2196	0	0	0
3.32	1	4	333	1	4	28	2196	0	0	0
3.321	1	3	333	2	1	28	2196	0	0	0
3.322	1	1	333	3	2	28	2196	0	0	0
3.323	1	2	333	4	3	28	2196	0	0	0
3.324	1	4	333	5	4	28	2196	0	0	0
3.325	1	3	333	6	1	28	2196	0	0	0
3.326	1	1	333	7	2	28	2196	0	0	0
3.327	1	2	333	8	3	28	2196	0	0	0
3.328	1	4	333	9	4	28	2196	0	0	0
3.329	1	3	333	10	1	28	2196	0	0	0
3.33	1	1	334	1	2	28	2196	0	0	0
3.331	1	2	334	2	3	28	2196	0	0	0
3.332	1	4	334	3	4	28	2196	0	0	0
3.333	1	3	334	4	1	28	2196	0	0	0
3.334	1	1	334	5	2	28	2196	0	0	0
3.335	1	2	334	6	3	28	2196	0	0	0
3.336	1	4	334	7	4	28	2196	0	0	0
3.337	1	3	334	8	1	28	2196	0	0	0
3.338	1	1	334	9	2	28	2196	0	0	0
3.339	1	2	334	10	3	28	2196	0	0	0
3.34	1	4	335	1	4	28	2196	0	0	0
3.341	1	3	335	2	1	28	2196	0	0	0
3.342	1	1	335	3	2	28	2196	0	0	0
3.343	1	2	335	4	3	28	2196	0	0	0
3.344	1	4	335	5	4	28	2196	0	0	0
3.345	1	3	335	6	1	28	2196	0	0	0
3.346	1	1	335	7	2	28	2196	0	0	0
3.347	1	2	335	8	3	28	2196	0	0	0
3.348	1	4	335	9	4	28	2196	0	0	0
3.349	1	3	335	10	1	28	2196	0	0	0
3.35	1	1	336	1	2	28	2196	0	0	0
3.351	1	2	336	2	3	28	2196	0	0	0
3.352	1	4	336	3	4	28	2196	0	0	0
3.353	1	3	336	4	1	28	2196	0	0	0
3.354	1	1	336	5	2	28	2196	0	0	0
3.355	1	2	336	6	3	28	2196	0	0	0
3.356	1	4	336	7	4	28	2196	0	0	0
3.357	1	3	336	8	1	28	2196	0	0	0
3.358	1	1	336	9	2	28	2196	0	0	0
3.359	1	2	336	10	3	28	2196	0	0	0
3.36	1	4	337	1	4	28	2196	0	0	0
3.361	1	3	337	2	1	28	2196	0	0	0
3.362	1	1	337	3	2	28	2196	0	0	0
3.363	1	2	337	4	3	28	2196	0	0	0
3.364	1	4	337	5	4	28	2196	0	0	0
3.365	1	3	337	6	1	28	2196	0	0	0
3.366	1	1	337	7	2	28	2196	0	0	0
3.367	1	2	337	8	3	28	2196	0	0	0
3.368	1	4	337	9	4	28	2196	0	0	0
3.369	1	3	337	10	1	28	2196	0	0	0
3.37	1	1	338	1	2	28	2196	0	0	0
3.371	1	2	338	2	3	28	2196	0	0	0
3.372	1	4	338	3	4	28	2196	0	0	0
3.373	1	3	338	4	1	28	2196	0	0	0
3.374	1	1	338	5	2	28	2196	0	0	0
3.375	1	2	338	6	3	28	2196	0	0	0
3.376	1	4	338	7	4	28	2196	0	0	0
3.377	1	3	338	8	1	28	2196	0	0	0
3.378	1	1	338	9	2	28	2196	0	0	0
3.379	1	2	338	10	3	28	2196	0	0	0
3.38	1	4	339	1	4	28	2196	0	0	0
3.381	1	3	339	2	1	28	2196	0	0	0
3.382	1	1	339	3	2	28	2196	0	0	0
3.383	1	2	339	4	3	28	2196	0	0	0
3.384	1	4	339	5	4	28	2196	0	0	0
3.385	1	3	339	6	1	28	2196	0	0	0
3.386	1	1	339	7	2	28	2196	0	0	0
3.387	1	2	339	8	3	28	2196	0	0	0
3.388	1	4	339	9	4	28	2196	0	0	0
3.389	1	3	339	10	1	28	2196	0	0	0
3.39	1	1	340	1	2	28	2196	0	0	0
3.391	1	2	340	2	3	28	2196	0	0	0
3.392	1	4	340	3	4	28	2196	0	0	0
3.393	1	3	340	4	1	28	2196	0	0	0
3.394	1	1	340	5	2	28	2196	0	0	0
3.395	1	2	340	6	3	28	2196	0	0	0
3.396	1	4	340	7	4	28	2196	0	0	0
3.397	1	3	340	8	1	28	2196	0	0	0
3.398	1	1	340	9	2	28	2196	0	0	0
3.399	1	2	340	10	3	28	2196	0	0	0
3.4	1	4	341	1	4	28	2196	0	0	0
3.401	1	3	341	2	1	28	2196	0	0	0
3.402	1	1	341	3	2	28	2196	0	0	0
3.403	1	2	341	4	3	28	2196	0	0	0
3.404	1	4	341	5	4	28	2196	0	0	0
3.405	1	3	341	6	1	28	2196	0	0	0
3.406	1	1	341	7	2	28	2196	0	0	0
3.407	1	2	341	8	3	28	2196	0	0	0
3.408	1	4	341	9	4	28	2196	0	0	0
3.409	1	3	341	10	1	28	2196	0	0	0
3.41	1	1	342	1	2	28	2196	0	0	0
3.411	1	2	342	2	3	28	2196	0	0	0
3.412	1	4	342	3	4	28	2196	0	0	0
3.413	1	3	342	4	1	28	2196	0	0	0
3.414	1	1	342	5	2	28	2196	0	0	0
3.415	1	2	342	6	3	28	2196	0	0	0
3.416	1	4	342	7	4	28	2196	0	0	0
3.417	1	3	342	8	1	28	2196	0	0	0
3.418	1	1	342	9	2	28	2196	0	0	0
3.419	1	2	342	10	3	28	2196	0	0	0
3.42	1	4	343	1	4	28	2196	0	0	0
3.421	1	3	343	2	1	28	2196	0	0	0
3.422	1	1	343	3	2	28	2196	0	0	0
3.423	1	2	343	4	3	28	2196	0	0	0
3.424	1	4	343	5	4	28	2196	0	0	0
3.425	1	3	343	6	1	28	2196	0	0	0
3.426	1	1	343	7	2	28	2196	0	0	0
3.427	1	2	343	8	3	28	2196	0	0	0
3.428	1	4	343	9	4	28	2196	0	0	0
3.429	1	3	343	10	1	28	2196	0	0	0
3.43	1	1	344	1	2	28	2196	0	0	0
3.431	1	2	344	2	3	28	2196	0	0	0
3.432	1	4	344	3	4	28	2196	0	0	0
3.433	1	3	344	4	1	28	2196	0	0	0
3.434	1	1	344	5	2	28	2196	0	0	0
3.435	1	2	344	6	3	28	2196	0	0	0
3.436	1	4	344	7	4	28	2196	0	0	0
3.437	1	3	344	8	1	28	2196	0	0	0
3.438	1	1	344	9	2	28	2196	0	0	0
3.439	1	2	344	10	3	28	2196	0	0	0
3.44	1	4	345	1	4	28	2196	0	0	0
3.441	1	3	345	2	1	28	2196	0	0	0
3.442	1	1	345	3	2	28	2196	0	0	0
3.443	1	2	345	4	3	28	2196	0	0	0
3.444	1	4	345	5	4	28	2196	0	0	0
3.445	1	3	345	6	1	28	2196	0	0	0
3.446	1	1	345	7	2	28	2196	0	0	0
3.447	1	2	345	8	3	28	2196	0	0	0
3.448	1	4	345	9	4	28	2196	0	0	0
3.449	1	3	345	10	1	28	2196	0	0	0
3.45	1	1	346	1	2	28	2196	0	0	0
3.451	1	2	346	2	3	28	2196	0	0	0
3.452	1	4	346	3	4	28	2196	0	0	0
3.453	1	3	346	4	1	28	2196	0	0	0
3.454	1	1	346	5	2	28	2196	0	0	0
3.455	1	2	346	6	3	28	2196	0	0	0
3.456	1	4	346	7	4	28	2196	0	0	0
3.457	1	3	346	8	1	28	2196	0	0	0
3.458	1	1	346	9	2	28	2196	0	0	0
3.459	1	2	346	10	3	28	2196	0	0	0
3.46	1	4	347	1	4	28	2196	0	0	0
3.461	1	3	347	2	1	28	2196	0	0	0
3.462	1	1	347	3	2	28	2196	0	0	0
3.463	1	2	347	4	3	28	2196	0	0	0
3.464	1	4	347	5	4	28	2196	0	0	0
3.465	1	3	347	6	1	28	2196	0	0	0
3.466	1	1	347	7	2	28	2196	0	0	0
3.467	1	2	347	8	3	28	2196	0	0	0
3.468	1	4	347	9	4	28	2196	0	0	0
3.469	1	3	347	10	1	28	2196	0	0	0
3.47	1	1	348	1	2	28	2196	0	0	0
3.471	1	2	348	2	3	28	2196	0	0	0
3.472	1	4	348	3	4	28	2196	0	0	0
3.473	1	3	348	4	1	28	2196	0	0	0
3.474	1	1	348	5	2	28	2196	0	0	0
3.475	1	2	348	6	3	28	2196	0	0	0
3.476	1	4	348	7	4	28	2196	0	0	0
3.477	1	3	348	8	1	28	2196	0	0	0
3.478	1	1	348	9	2	28	2196	0	0	0
3.479	1	2	348	10	3	28	2196	0	0	0
3.48	1	4	349	1	4	28	2196	0	0	0
3.481	1	3	349	2	1	28	2196	0	0	0
3.482	1	1	349	3	2	28	2196	0	0	0
3.483	1	2	349	4	3	28	2196	0	0	0
3.484	1	4	349	5	4	28	2196	0	0	0
3.485	1	3	349	6	1	28	2196	0	0	0
3.486	1	1	349	7	2	28	2196	0	0	0
3.487	1	2	349	8	3	28	2196	0	0	0
3.488	1	4	349	9	4	28	2196	0	0	0
3.489	1	3	349	10	1	28	2196	0	0	0
3.49	1	1	350	1	2	28	2196	0	0	0
3.491	1	2	350	2	3	28	2196	0	0	0
3.492	1	4	350	3	4	28	2196	0	0	0
3.493	1	3	350	4	1	28	2196	0	0	0
3.494	1	1	350	5	2	28	2196	0	0	0
3.495	1	2	350	6	3	28	2196	0	0	0
3.496	1	4	350	7	4	28	2196	0	0	0
3.497	1	3	350	8	1	28	2196	0	0	0
3.498	1	1	350	9	2	28	2196	0	0	0
3.499	1	2	350	10	3	28	2196	0	0	0
3.5	1	4	351	1	4	28	2196	0	0	0
3.501	1	3	351	2	1	28	2196	0	0	0
3.502	1	1	351	3	2	28	2196	0	0	0
3.503	1	2	351	4	3	28	2196	0	0	0
3.504	1	4	351	5	4	28	2196	0	0	0
3.505	1	3	351	6	1	28	2196	0	0	0
3.506	1	1	351	7	2	28	2196	0	0	0
3.507	1	2	351	8	3	28	2196	0	0	0
3.508	1	4	351	9	4	28	2196	0	0	0
3.509	1	3	351	10	1	28	2196	0	0	0
3.51	1	1	352	1	2	28	2196	0	0	0
3.511	1	2	352	2	3	28	2196	0	0	0
3.512	1	4	352	3	4	28	2196	0	0	0
3.513	1	3	352	4	1	28	2196	0	0	0
3.514	1	1	352	5	2	28	2196	0	0	0
3.515	1	2	352	6	3	28	2196	0	0	0
3.516	1	4	352	7	4	28	2196	0	0	0
3.517	1	3	352	8	1	28	2196	0	0	0
3.518	1	1	352	9	2	28	2196	0	0	0
3.519	1	2	352	10	3	28	2196	0	0	0
3.52	1	4	353	1	4	28	2196	0	0	0
3.521	1	3	353	2	1	28	2196	0	0	0
3.522	1	1	353	3	2	28	2196	0	0	0
3.523	1	2	353	4	3	28	2196	0	0	0
3.524	1	4	353	5	4	28	2196	0	0	0
3.525	1	3	353	6	1	28	2196	0	0	0
3.526	1	1	353	7	2	28	2196	0	0	0
3.527	1	2	353	8	3	28	2196	0	0	0
3.528	1	4	353	9	4	28	2196	0	0	0
3.529	1	3	353	10	1	28	2196	0	0	0
3.53	1	1	354	1	2	28	2196	0	0	0
3.531	1	2	354	2	3	28	2196	0	0	0
3.532	1	4	354	3	4	28	2196	0	0	0
3.533	1	3	354	4	1	28	2196	0	0	0
3.534	1	1	354	5	2	28	2196	0	0	0
3.535	1	2	354	6	3	28	2196	0	0	0
3.536	1	4	354	7	4	28	2196	0	0	0
3.537	1	3	354	8	1	28	2196	0	0	0
3.538	1	1	354	9	2	28	2196	0	0	0
3.539	1	2	354	10	3	28	2196	0	0	0
3.54	1	4	355	1	4	28	2196	0	0	0
3.541	1	3	355	2	1	28	2196	0	0	0
3.542	1	1	355	3	2	28	2196	0	0	0
3.543	1	2	355	4	3	28	2196	0	0	0
3.544	1	4	355	5	4	28	2196	0	0	0
3.545	1	3	355	6	1	28	2196	0	0	0
3.546	1	1	355	7	2	28	2196	0	0	0
3.547	1	2	355	8	3	28	2196	0	0	0
3.548	1	4	355	9	4	28	2196	0	0	0
3.549	1	3	355	10	1	28	2196	0	0	0
3.55	1	1	356	1	2	28	2196	0	0	0
3.551	1	2	356	2	3	28	2196	0	0	0
3.552	1	4	356	3	4	28	2196	0	0	0
3.553	1	3	356	4	1	28	2196	0	0	0
3.554	1	1	356	5	2	28	2196	0	0	0
3.555	1	2	356	6	3	28	2196	0	0	0
3.556	1	4	356	7	4	28	2196	0	0	0
3.557	1	3	356	8	1	28	2196	0	0	0
3.558	1	1	356	9	2	28	2196	0	0	0
3.559	1	2	356	10	3	28	2196	0	0	0
3.56	1	4	357	1	4	28	2196	0	0	0
3.561	1	3	357	2	1	28	2196	0	0	0
3.562	1	1	357	3	2	28	2196	0	0	0
3.563	1	2	357	4	3	28	2196	0	0	0
3.564	1	4	357	5	4	28	2196	0	0	0
3.565	1	3	357	6	1	28	2196	0	0	0
3.566	1	1	357	7	2	28	2196	0	0	0
3.567	1	2	357	8	3	28	2196	0	0	0
3.568	1	4	357	9	4	28	2196	0	0	0
3.569	1	3	357	10	1	28	2196	0	0	0
3.57	1	1	358	1	2	28	2196	0	0	0
3.571	1	2	358	2	3	28	2196	0	0	0
3.572	1	4	358	3	4	28	2196	0	0	0
